version,file,source_file,output_file,file_size_kb,status,error,copied_at
v010,202611_CSCE_181_599_41801_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_181_599_41801.pdf"", ""202611_CSCE_181_599_41801.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_181_599_41801_v010.pdf"", ""202611_CSCE_181_599_41801_v010.pdf"")",291.6,ok,,2026-03-11T01:34:34.022814
v010,202611_CSCE_206_500_41800_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_206_500_41800.pdf"", ""202611_CSCE_206_500_41800.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_206_500_41800_v010.pdf"", ""202611_CSCE_206_500_41800_v010.pdf"")",254.9,ok,,2026-03-11T01:34:37.887816
v010,202611_CSCE_221_500_41799_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_500_41799.pdf"", ""202611_CSCE_221_500_41799.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_500_41799_v010.pdf"", ""202611_CSCE_221_500_41799_v010.pdf"")",278.4,ok,,2026-03-11T01:34:51.511841
v010,202611_CSCE_221_501_12343_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_501_12343.pdf"", ""202611_CSCE_221_501_12343.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_501_12343_v010.pdf"", ""202611_CSCE_221_501_12343_v010.pdf"")",234.4,ok,,2026-03-11T01:34:59.107397
v010,202611_CSCE_221_502_54805_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_502_54805.pdf"", ""202611_CSCE_221_502_54805.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_502_54805_v010.pdf"", ""202611_CSCE_221_502_54805_v010.pdf"")",234.5,ok,,2026-03-11T01:35:06.093454
v010,202611_CSCE_221_503_12347_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_503_12347.pdf"", ""202611_CSCE_221_503_12347.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_503_12347_v010.pdf"", ""202611_CSCE_221_503_12347_v010.pdf"")",234.4,ok,,2026-03-11T01:35:15.606059
v010,202611_CSCE_221_504_12349_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_504_12349.pdf"", ""202611_CSCE_221_504_12349.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_504_12349_v010.pdf"", ""202611_CSCE_221_504_12349_v010.pdf"")",234.4,ok,,2026-03-11T01:35:22.890764
v010,202611_CSCE_221_505_12350_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_505_12350.pdf"", ""202611_CSCE_221_505_12350.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_505_12350_v010.pdf"", ""202611_CSCE_221_505_12350_v010.pdf"")",234.4,ok,,2026-03-11T01:35:32.329147
v010,202611_CSCE_221_506_12352_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_506_12352.pdf"", ""202611_CSCE_221_506_12352.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_506_12352_v010.pdf"", ""202611_CSCE_221_506_12352_v010.pdf"")",376.0,ok,,2026-03-11T01:35:40.787995
v010,202611_CSCE_221_507_16242_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_507_16242.pdf"", ""202611_CSCE_221_507_16242.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_507_16242_v010.pdf"", ""202611_CSCE_221_507_16242_v010.pdf"")",376.0,ok,,2026-03-11T01:35:47.096175
v010,202611_CSCE_221_508_22284_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_508_22284.pdf"", ""202611_CSCE_221_508_22284.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_508_22284_v010.pdf"", ""202611_CSCE_221_508_22284_v010.pdf"")",376.0,ok,,2026-03-11T01:35:54.571621
v010,202611_CSCE_221_509_17004_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_509_17004.pdf"", ""202611_CSCE_221_509_17004.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_509_17004_v010.pdf"", ""202611_CSCE_221_509_17004_v010.pdf"")",299.6,ok,,2026-03-11T01:36:01.723030
v010,202611_CSCE_221_510_14872_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_510_14872.pdf"", ""202611_CSCE_221_510_14872.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_510_14872_v010.pdf"", ""202611_CSCE_221_510_14872_v010.pdf"")",299.6,ok,,2026-03-11T01:36:10.695033
v010,202611_CSCE_221_511_51406_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_511_51406.pdf"", ""202611_CSCE_221_511_51406.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_511_51406_v010.pdf"", ""202611_CSCE_221_511_51406_v010.pdf"")",299.6,ok,,2026-03-11T01:36:20.008844
v010,202611_CSCE_221_512_52712_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_512_52712.pdf"", ""202611_CSCE_221_512_52712.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_512_52712_v010.pdf"", ""202611_CSCE_221_512_52712_v010.pdf"")",275.2,ok,,2026-03-11T01:36:29.504456
v010,202611_CSCE_221_513_52713_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_513_52713.pdf"", ""202611_CSCE_221_513_52713.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_513_52713_v010.pdf"", ""202611_CSCE_221_513_52713_v010.pdf"")",231.4,ok,,2026-03-11T01:36:36.479991
v010,202611_CSCE_221_514_52715_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_514_52715.pdf"", ""202611_CSCE_221_514_52715.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_514_52715_v010.pdf"", ""202611_CSCE_221_514_52715_v010.pdf"")",231.3,ok,,2026-03-11T01:36:43.568755
v010,202611_CSCE_221_551_46291_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_221_551_46291.pdf"", ""202611_CSCE_221_551_46291.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_221_551_46291_v010.pdf"", ""202611_CSCE_221_551_46291_v010.pdf"")",277.3,ok,,2026-03-11T01:36:50.764901
v010,202611_CSCE_222_200_58340_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_222_200_58340.pdf"", ""202611_CSCE_222_200_58340.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_222_200_58340_v010.pdf"", ""202611_CSCE_222_200_58340_v010.pdf"")",214.9,ok,,2026-03-11T01:37:03.216241
v010,202611_CSCE_222_500_46464_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_222_500_46464.pdf"", ""202611_CSCE_222_500_46464.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_222_500_46464_v010.pdf"", ""202611_CSCE_222_500_46464_v010.pdf"")",402.8,ok,,2026-03-11T01:37:08.539637
v010,202611_CSCE_222_501_15322_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_222_501_15322.pdf"", ""202611_CSCE_222_501_15322.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_222_501_15322_v010.pdf"", ""202611_CSCE_222_501_15322_v010.pdf"")",256.0,ok,,2026-03-11T01:37:13.811188
v010,202611_CSCE_222_502_15328_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_222_502_15328.pdf"", ""202611_CSCE_222_502_15328.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_222_502_15328_v010.pdf"", ""202611_CSCE_222_502_15328_v010.pdf"")",228.6,ok,,2026-03-11T01:37:21.314382
v010,202611_CSCE_222_503_58327_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_222_503_58327.pdf"", ""202611_CSCE_222_503_58327.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_222_503_58327_v010.pdf"", ""202611_CSCE_222_503_58327_v010.pdf"")",487.1,ok,,2026-03-11T01:37:26.194030
v010,202611_CSCE_222_551_45726_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_222_551_45726.pdf"", ""202611_CSCE_222_551_45726.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_222_551_45726_v010.pdf"", ""202611_CSCE_222_551_45726_v010.pdf"")",392.6,ok,,2026-03-11T01:37:33.796633
v010,202611_CSCE_222_552_60911_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_222_552_60911.pdf"", ""202611_CSCE_222_552_60911.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_222_552_60911_v010.pdf"", ""202611_CSCE_222_552_60911_v010.pdf"")",315.6,ok,,2026-03-11T01:37:38.597001
v010,202611_CSCE_305_550_58970_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_305_550_58970.pdf"", ""202611_CSCE_305_550_58970.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_305_550_58970_v010.pdf"", ""202611_CSCE_305_550_58970_v010.pdf"")",285.5,ok,,2026-03-11T01:37:42.447088
v010,202611_CSCE_305_599_60970_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_305_599_60970.pdf"", ""202611_CSCE_305_599_60970.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_305_599_60970_v010.pdf"", ""202611_CSCE_305_599_60970_v010.pdf"")",285.0,ok,,2026-03-11T01:37:50.835721
v010,202611_CSCE_310_500_27357_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_310_500_27357.pdf"", ""202611_CSCE_310_500_27357.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_310_500_27357_v010.pdf"", ""202611_CSCE_310_500_27357_v010.pdf"")",220.1,ok,,2026-03-11T01:37:59.613821
v010,202611_CSCE_310_501_58342_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_310_501_58342.pdf"", ""202611_CSCE_310_501_58342.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_310_501_58342_v010.pdf"", ""202611_CSCE_310_501_58342_v010.pdf"")",286.3,ok,,2026-03-11T01:38:04.402887
v010,202611_CSCE_310_550_51249_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_310_550_51249.pdf"", ""202611_CSCE_310_550_51249.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_310_550_51249_v010.pdf"", ""202611_CSCE_310_550_51249_v010.pdf"")",267.0,ok,,2026-03-11T01:38:07.994547
v010,202611_CSCE_312_200_47676_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_200_47676.pdf"", ""202611_CSCE_312_200_47676.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_200_47676_v010.pdf"", ""202611_CSCE_312_200_47676_v010.pdf"")",265.1,ok,,2026-03-11T01:38:18.888798
v010,202611_CSCE_312_500_37714_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_500_37714.pdf"", ""202611_CSCE_312_500_37714.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_500_37714_v010.pdf"", ""202611_CSCE_312_500_37714_v010.pdf"")",355.2,ok,,2026-03-11T01:38:27.942473
v010,202611_CSCE_312_501_37928_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_501_37928.pdf"", ""202611_CSCE_312_501_37928.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_501_37928_v010.pdf"", ""202611_CSCE_312_501_37928_v010.pdf"")",355.2,ok,,2026-03-11T01:38:34.897243
v010,202611_CSCE_312_502_12357_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_502_12357.pdf"", ""202611_CSCE_312_502_12357.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_502_12357_v010.pdf"", ""202611_CSCE_312_502_12357_v010.pdf"")",355.3,ok,,2026-03-11T01:38:40.103089
v010,202611_CSCE_312_503_58343_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_503_58343.pdf"", ""202611_CSCE_312_503_58343.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_503_58343_v010.pdf"", ""202611_CSCE_312_503_58343_v010.pdf"")",355.2,ok,,2026-03-11T01:38:48.139987
v010,202611_CSCE_312_504_27358_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_504_27358.pdf"", ""202611_CSCE_312_504_27358.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_504_27358_v010.pdf"", ""202611_CSCE_312_504_27358_v010.pdf"")",355.2,ok,,2026-03-11T01:39:06.233743
v010,202611_CSCE_312_505_27359_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_505_27359.pdf"", ""202611_CSCE_312_505_27359.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_505_27359_v010.pdf"", ""202611_CSCE_312_505_27359_v010.pdf"")",355.3,ok,,2026-03-11T01:39:14.181255
v010,202611_CSCE_312_506_54811_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_506_54811.pdf"", ""202611_CSCE_312_506_54811.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_506_54811_v010.pdf"", ""202611_CSCE_312_506_54811_v010.pdf"")",289.5,ok,,2026-03-11T01:39:23.409577
v010,202611_CSCE_312_507_54812_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_507_54812.pdf"", ""202611_CSCE_312_507_54812.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_507_54812_v010.pdf"", ""202611_CSCE_312_507_54812_v010.pdf"")",289.5,ok,,2026-03-11T01:39:31.067998
v010,202611_CSCE_312_508_58344_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_508_58344.pdf"", ""202611_CSCE_312_508_58344.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_508_58344_v010.pdf"", ""202611_CSCE_312_508_58344_v010.pdf"")",289.5,ok,,2026-03-11T01:39:38.291663
v010,202611_CSCE_312_509_58345_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_509_58345.pdf"", ""202611_CSCE_312_509_58345.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_509_58345_v010.pdf"", ""202611_CSCE_312_509_58345_v010.pdf"")",339.4,ok,,2026-03-11T01:39:43.102478
v010,202611_CSCE_312_510_58370_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_510_58370.pdf"", ""202611_CSCE_312_510_58370.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_510_58370_v010.pdf"", ""202611_CSCE_312_510_58370_v010.pdf"")",339.1,ok,,2026-03-11T01:39:53.385841
v010,202611_CSCE_312_551_46293_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_312_551_46293.pdf"", ""202611_CSCE_312_551_46293.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_312_551_46293_v010.pdf"", ""202611_CSCE_312_551_46293_v010.pdf"")",301.2,ok,,2026-03-11T01:40:01.173405
v010,202611_CSCE_313_200_17007_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_313_200_17007.pdf"", ""202611_CSCE_313_200_17007.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_313_200_17007_v010.pdf"", ""202611_CSCE_313_200_17007_v010.pdf"")",262.1,ok,,2026-03-11T01:40:08.642232
v010,202611_CSCE_313_500_42151_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_313_500_42151.pdf"", ""202611_CSCE_313_500_42151.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_313_500_42151_v010.pdf"", ""202611_CSCE_313_500_42151_v010.pdf"")",312.1,ok,,2026-03-11T01:40:15.301915
v010,202611_CSCE_313_501_12359_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_313_501_12359.pdf"", ""202611_CSCE_313_501_12359.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_313_501_12359_v010.pdf"", ""202611_CSCE_313_501_12359_v010.pdf"")",284.9,ok,,2026-03-11T01:40:25.215313
v010,202611_CSCE_313_502_12360_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_313_502_12360.pdf"", ""202611_CSCE_313_502_12360.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_313_502_12360_v010.pdf"", ""202611_CSCE_313_502_12360_v010.pdf"")",284.9,ok,,2026-03-11T01:40:35.032084
v010,202611_CSCE_313_503_12361_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_313_503_12361.pdf"", ""202611_CSCE_313_503_12361.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_313_503_12361_v010.pdf"", ""202611_CSCE_313_503_12361_v010.pdf"")",284.8,ok,,2026-03-11T01:40:41.997826
v010,202611_CSCE_313_505_34524_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_313_505_34524.pdf"", ""202611_CSCE_313_505_34524.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_313_505_34524_v010.pdf"", ""202611_CSCE_313_505_34524_v010.pdf"")",284.9,ok,,2026-03-11T01:40:49.455965
v010,202611_CSCE_313_550_51247_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_313_550_51247.pdf"", ""202611_CSCE_313_550_51247.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_313_550_51247_v010.pdf"", ""202611_CSCE_313_550_51247_v010.pdf"")",461.4,ok,,2026-03-11T01:41:00.977052
v010,202611_CSCE_314_500_54733_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_314_500_54733.pdf"", ""202611_CSCE_314_500_54733.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_314_500_54733_v010.pdf"", ""202611_CSCE_314_500_54733_v010.pdf"")",269.9,ok,,2026-03-11T01:41:08.559433
v010,202611_CSCE_314_501_51967_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_314_501_51967.pdf"", ""202611_CSCE_314_501_51967.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_314_501_51967_v010.pdf"", ""202611_CSCE_314_501_51967_v010.pdf"")",269.9,ok,,2026-03-11T01:41:13.748919
v010,202611_CSCE_314_503_58346_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_314_503_58346.pdf"", ""202611_CSCE_314_503_58346.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_314_503_58346_v010.pdf"", ""202611_CSCE_314_503_58346_v010.pdf"")",262.4,ok,,2026-03-11T01:41:17.921147
v010,202611_CSCE_314_504_58622_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_314_504_58622.pdf"", ""202611_CSCE_314_504_58622.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_314_504_58622_v010.pdf"", ""202611_CSCE_314_504_58622_v010.pdf"")",442.0,ok,,2026-03-11T01:41:22.728009
v010,202611_CSCE_314_550_45725_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_314_550_45725.pdf"", ""202611_CSCE_314_550_45725.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_314_550_45725_v010.pdf"", ""202611_CSCE_314_550_45725_v010.pdf"")",359.9,ok,,2026-03-11T01:41:29.415286
v010,202611_CSCE_320_500_54734_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_320_500_54734.pdf"", ""202611_CSCE_320_500_54734.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_320_500_54734_v010.pdf"", ""202611_CSCE_320_500_54734_v010.pdf"")",321.2,ok,,2026-03-11T01:41:35.386575
v010,202611_CSCE_331_550_51248_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_550_51248.pdf"", ""202611_CSCE_331_550_51248.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_331_550_51248_v010.pdf"", ""202611_CSCE_331_550_51248_v010.pdf"")",374.9,ok,,2026-03-11T01:41:40.030536
v010,202611_CSCE_331_900_46344_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_900_46344.pdf"", ""202611_CSCE_331_900_46344.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_331_900_46344_v010.pdf"", ""202611_CSCE_331_900_46344_v010.pdf"")",336.0,ok,,2026-03-11T01:41:47.651486
v010,202611_CSCE_331_901_46343_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_901_46343.pdf"", ""202611_CSCE_331_901_46343.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_331_901_46343_v010.pdf"", ""202611_CSCE_331_901_46343_v010.pdf"")",349.2,ok,,2026-03-11T01:41:54.175931
