version,file,input_file,output_file,course_id,section,crn,chunk_count,chunk_size_setting,overlap_setting,input_tokens,avg_chunk_tokens,llm_status,llm_error,processed_at,status
v010,202611_CSCE_312_501_37928_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_501_37928_v010.md"", ""202611_CSCE_312_501_37928_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_501_37928_v010.json"", ""202611_CSCE_312_501_37928_v010.json"")",CSCE 312,501,37928,3,600,100,1780,666,ok,,2026-03-11T01:38:40.075252,ok
v010,202611_CSCE_312_502_12357_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_502_12357_v010.md"", ""202611_CSCE_312_502_12357_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_502_12357_v010.json"", ""202611_CSCE_312_502_12357_v010.json"")",CSCE 312,502,12357,3,600,100,1780,666,ok,,2026-03-11T01:38:48.108838,ok
v010,202611_CSCE_312_503_58343_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_503_58343_v010.md"", ""202611_CSCE_312_503_58343_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_503_58343_v010.json"", ""202611_CSCE_312_503_58343_v010.json"")",CSCE 312,503,58343,3,600,100,1780,666,ok,,2026-03-11T01:39:06.217557,ok
v010,202611_CSCE_312_504_27358_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_504_27358_v010.md"", ""202611_CSCE_312_504_27358_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_504_27358_v010.json"", ""202611_CSCE_312_504_27358_v010.json"")",CSCE 312,504,27358,3,600,100,1780,666,ok,,2026-03-11T01:39:14.163709,ok
v010,202611_CSCE_312_505_27359_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_505_27359_v010.md"", ""202611_CSCE_312_505_27359_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_505_27359_v010.json"", ""202611_CSCE_312_505_27359_v010.json"")",CSCE 312,505,27359,3,600,100,1780,666,ok,,2026-03-11T01:39:23.389313,ok
v010,202611_CSCE_312_506_54811_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_506_54811_v010.md"", ""202611_CSCE_312_506_54811_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_506_54811_v010.json"", ""202611_CSCE_312_506_54811_v010.json"")",CSCE 312,506,54811,4,600,100,2157,623,ok,,2026-03-11T01:39:31.050515,ok
v010,202611_CSCE_312_507_54812_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_507_54812_v010.md"", ""202611_CSCE_312_507_54812_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_507_54812_v010.json"", ""202611_CSCE_312_507_54812_v010.json"")",CSCE 312,507,54812,4,600,100,2157,623,ok,,2026-03-11T01:39:38.272791,ok
v010,202611_CSCE_312_508_58344_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_508_58344_v010.md"", ""202611_CSCE_312_508_58344_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_508_58344_v010.json"", ""202611_CSCE_312_508_58344_v010.json"")",CSCE 312,508,58344,4,600,100,2157,623,ok,,2026-03-11T01:39:43.085986,ok
v010,202611_CSCE_312_509_58345_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_509_58345_v010.md"", ""202611_CSCE_312_509_58345_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_509_58345_v010.json"", ""202611_CSCE_312_509_58345_v010.json"")",CSCE 312,509,58345,3,600,100,1492,569,ok,,2026-03-11T01:39:53.364486,ok
v010,202611_CSCE_312_510_58370_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_510_58370_v010.md"", ""202611_CSCE_312_510_58370_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_510_58370_v010.json"", ""202611_CSCE_312_510_58370_v010.json"")",CSCE 312,510,58370,3,600,100,1492,569,ok,,2026-03-11T01:40:01.150888,ok
v010,202611_CSCE_312_551_46293_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_551_46293_v010.md"", ""202611_CSCE_312_551_46293_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_551_46293_v010.json"", ""202611_CSCE_312_551_46293_v010.json"")",CSCE 312,551,46293,6,600,100,3517,676,ok,,2026-03-11T01:40:08.625036,ok
v010,202611_CSCE_313_200_17007_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_313_200_17007_v010.md"", ""202611_CSCE_313_200_17007_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_313_200_17007_v010.json"", ""202611_CSCE_313_200_17007_v010.json"")",CSCE 313,200,17007,3,600,100,1322,524,ok,,2026-03-11T01:40:15.282987,ok
v010,202611_CSCE_313_500_42151_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_313_500_42151_v010.md"", ""202611_CSCE_313_500_42151_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_313_500_42151_v010.json"", ""202611_CSCE_313_500_42151_v010.json"")",CSCE 313,500,42151,4,600,100,2231,638,ok,,2026-03-11T01:40:25.194866,ok
v010,202611_CSCE_313_501_12359_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_313_501_12359_v010.md"", ""202611_CSCE_313_501_12359_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_313_501_12359_v010.json"", ""202611_CSCE_313_501_12359_v010.json"")",CSCE 313,501,12359,4,600,100,2231,638,ok,,2026-03-11T01:40:35.015961,ok
v010,202611_CSCE_313_502_12360_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_313_502_12360_v010.md"", ""202611_CSCE_313_502_12360_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_313_502_12360_v010.json"", ""202611_CSCE_313_502_12360_v010.json"")",CSCE 313,502,12360,4,600,100,2231,638,ok,,2026-03-11T01:40:41.980877,ok
v010,202611_CSCE_313_503_12361_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_313_503_12361_v010.md"", ""202611_CSCE_313_503_12361_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_313_503_12361_v010.json"", ""202611_CSCE_313_503_12361_v010.json"")",CSCE 313,503,12361,4,600,100,2231,638,ok,,2026-03-11T01:40:49.414180,ok
v010,202611_CSCE_313_505_34524_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_313_505_34524_v010.md"", ""202611_CSCE_313_505_34524_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_313_505_34524_v010.json"", ""202611_CSCE_313_505_34524_v010.json"")",CSCE 313,505,34524,4,600,100,2231,638,ok,,2026-03-11T01:41:00.960879,ok
v010,202611_CSCE_313_550_51247_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_313_550_51247_v010.md"", ""202611_CSCE_313_550_51247_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_313_550_51247_v010.json"", ""202611_CSCE_313_550_51247_v010.json"")",CSCE 313,550,51247,4,600,100,2056,608,ok,,2026-03-11T01:41:08.533540,ok
v010,202611_CSCE_314_500_54733_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_314_500_54733_v010.md"", ""202611_CSCE_314_500_54733_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_314_500_54733_v010.json"", ""202611_CSCE_314_500_54733_v010.json"")",CSCE 314,500,54733,3,600,100,1503,574,ok,,2026-03-11T01:41:13.727178,ok
v010,202611_CSCE_314_501_51967_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_314_501_51967_v010.md"", ""202611_CSCE_314_501_51967_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_314_501_51967_v010.json"", ""202611_CSCE_314_501_51967_v010.json"")",CSCE 314,501,51967,3,600,100,1502,574,ok,,2026-03-11T01:41:17.886117,ok
v010,202611_CSCE_314_503_58346_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_314_503_58346_v010.md"", ""202611_CSCE_314_503_58346_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_314_503_58346_v010.json"", ""202611_CSCE_314_503_58346_v010.json"")",CSCE 314,503,58346,4,600,100,2449,698,ok,,2026-03-11T01:41:22.706044,ok
v010,202611_CSCE_314_504_58622_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_314_504_58622_v010.md"", ""202611_CSCE_314_504_58622_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_314_504_58622_v010.json"", ""202611_CSCE_314_504_58622_v010.json"")",CSCE 314,504,58622,11,600,100,6427,680,ok,,2026-03-11T01:41:29.391687,ok
v010,202611_CSCE_314_550_45725_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_314_550_45725_v010.md"", ""202611_CSCE_314_550_45725_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_314_550_45725_v010.json"", ""202611_CSCE_314_550_45725_v010.json"")",CSCE 314,550,45725,4,600,100,2007,582,ok,,2026-03-11T01:41:35.366716,ok
v010,202611_CSCE_320_500_54734_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_320_500_54734_v010.md"", ""202611_CSCE_320_500_54734_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_320_500_54734_v010.json"", ""202611_CSCE_320_500_54734_v010.json"")",CSCE 320,500,54734,5,600,100,2640,609,ok,,2026-03-11T01:41:40.014173,ok
v010,202611_CSCE_331_550_51248_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_550_51248_v010.md"", ""202611_CSCE_331_550_51248_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_550_51248_v010.json"", ""202611_CSCE_331_550_51248_v010.json"")",CSCE 331,550,51248,7,600,100,4318,719,ok,,2026-03-11T01:41:47.629109,ok
v010,202611_CSCE_331_900_46344_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_900_46344_v010.md"", ""202611_CSCE_331_900_46344_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_900_46344_v010.json"", ""202611_CSCE_331_900_46344_v010.json"")",CSCE 331,900,46344,7,600,100,4174,692,ok,,2026-03-11T01:41:54.151820,ok
v010,202611_CSCE_331_901_46343_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_901_46343_v010.md"", ""202611_CSCE_331_901_46343_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_901_46343_v010.json"", ""202611_CSCE_331_901_46343_v010.json"")",CSCE 331,901,46343,7,600,100,4175,691,ok,,2026-03-11T01:42:01.265126,ok
v010,202611_CSCE_331_902_46342_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_902_46342_v010.md"", ""202611_CSCE_331_902_46342_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_902_46342_v010.json"", ""202611_CSCE_331_902_46342_v010.json"")",CSCE 331,902,46342,7,600,100,4176,691,ok,,2026-03-11T01:42:07.725864,ok
v010,202611_CSCE_331_903_46341_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_903_46341_v010.md"", ""202611_CSCE_331_903_46341_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_903_46341_v010.json"", ""202611_CSCE_331_903_46341_v010.json"")",CSCE 331,903,46341,7,600,100,4176,692,ok,,2026-03-11T01:42:14.094264,ok
v010,202611_CSCE_331_904_50593_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_904_50593_v010.md"", ""202611_CSCE_331_904_50593_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_904_50593_v010.json"", ""202611_CSCE_331_904_50593_v010.json"")",CSCE 331,904,50593,7,600,100,4176,692,ok,,2026-03-11T01:42:23.200202,ok
v010,202611_CSCE_331_905_50594_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_905_50594_v010.md"", ""202611_CSCE_331_905_50594_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_905_50594_v010.json"", ""202611_CSCE_331_905_50594_v010.json"")",CSCE 331,905,50594,7,600,100,4176,691,ok,,2026-03-11T01:42:31.155150,ok
v010,202611_CSCE_331_906_50595_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_906_50595_v010.md"", ""202611_CSCE_331_906_50595_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_906_50595_v010.json"", ""202611_CSCE_331_906_50595_v010.json"")",CSCE 331,906,50595,10,600,100,5811,685,ok,,2026-03-11T01:42:38.687585,ok
v010,202611_CSCE_331_907_50596_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_907_50596_v010.md"", ""202611_CSCE_331_907_50596_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_907_50596_v010.json"", ""202611_CSCE_331_907_50596_v010.json"")",CSCE 331,907,50596,10,600,100,5822,686,ok,,2026-03-11T01:42:45.515308,ok
v010,202611_CSCE_331_908_54735_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_908_54735_v010.md"", ""202611_CSCE_331_908_54735_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_908_54735_v010.json"", ""202611_CSCE_331_908_54735_v010.json"")",CSCE 331,908,54735,10,600,100,5822,686,ok,,2026-03-11T01:42:53.012008,ok
v010,202611_CSCE_331_970_58347_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_970_58347_v010.md"", ""202611_CSCE_331_970_58347_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_970_58347_v010.json"", ""202611_CSCE_331_970_58347_v010.json"")",CSCE 331,970,58347,4,600,100,2390,694,ok,,2026-03-11T01:43:00.253415,ok
v010,202611_CSCE_399_500_39488_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_399_500_39488_v010.md"", ""202611_CSCE_399_500_39488_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_399_500_39488_v010.json"", ""202611_CSCE_399_500_39488_v010.json"")",CSCE 399,500,39488,2,600,100,1101,604,ok,,2026-03-11T01:43:07.264876,ok
v010,202611_CSCE_410_500_42396_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_410_500_42396_v010.md"", ""202611_CSCE_410_500_42396_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_410_500_42396_v010.json"", ""202611_CSCE_410_500_42396_v010.json"")",CSCE 410,500,42396,3,600,100,1406,568,ok,,2026-03-11T01:43:11.829790,ok
v010,202611_CSCE_410_501_50611_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_410_501_50611_v010.md"", ""202611_CSCE_410_501_50611_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_410_501_50611_v010.json"", ""202611_CSCE_410_501_50611_v010.json"")",CSCE 410,501,50611,5,600,100,2961,683,ok,,2026-03-11T01:43:17.551086,ok
v010,202611_CSCE_411_500_12370_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_411_500_12370_v010.md"", ""202611_CSCE_411_500_12370_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_411_500_12370_v010.json"", ""202611_CSCE_411_500_12370_v010.json"")",CSCE 411,500,12370,2,600,100,980,548,ok,,2026-03-11T01:43:22.736603,ok
v010,202611_CSCE_411_501_23995_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_411_501_23995_v010.md"", ""202611_CSCE_411_501_23995_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_411_501_23995_v010.json"", ""202611_CSCE_411_501_23995_v010.json"")",CSCE 411,501,23995,4,600,100,2092,610,ok,,2026-03-11T01:43:28.189274,ok
v010,202611_CSCE_411_502_42397_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_411_502_42397_v010.md"", ""202611_CSCE_411_502_42397_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_411_502_42397_v010.json"", ""202611_CSCE_411_502_42397_v010.json"")",CSCE 411,502,42397,6,600,100,3264,633,ok,,2026-03-11T01:43:32.145794,ok
v010,202611_CSCE_411_550_51250_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_411_550_51250_v010.md"", ""202611_CSCE_411_550_51250_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_411_550_51250_v010.json"", ""202611_CSCE_411_550_51250_v010.json"")",CSCE 411,550,51250,3,600,100,1254,489,ok,,2026-03-11T01:43:37.304328,ok
v010,202611_CSCE_411_551_60210_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_411_551_60210_v010.md"", ""202611_CSCE_411_551_60210_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_411_551_60210_v010.json"", ""202611_CSCE_411_551_60210_v010.json"")",CSCE 411,551,60210,3,600,100,1790,680,ok,,2026-03-11T01:43:49.985310,ok
v010,202611_CSCE_412_500_58352_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_412_500_58352_v010.md"", ""202611_CSCE_412_500_58352_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_412_500_58352_v010.json"", ""202611_CSCE_412_500_58352_v010.json"")",CSCE 412,500,58352,4,600,100,2142,620,ok,,2026-03-11T01:43:54.607866,ok
v010,202611_CSCE_412_550_59021_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_412_550_59021_v010.md"", ""202611_CSCE_412_550_59021_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_412_550_59021_v010.json"", ""202611_CSCE_412_550_59021_v010.json"")",CSCE 412,550,59021,5,600,100,2700,636,ok,,2026-03-11T01:44:00.923591,ok
v010,202611_CSCE_413_500_59868_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_413_500_59868_v010.md"", ""202611_CSCE_413_500_59868_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_413_500_59868_v010.json"", ""202611_CSCE_413_500_59868_v010.json"")",CSCE 413,500,59868,8,600,100,4981,725,ok,,2026-03-11T01:44:09.103510,ok
v010,202611_CSCE_420_550_51251_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_420_550_51251_v010.md"", ""202611_CSCE_420_550_51251_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_420_550_51251_v010.json"", ""202611_CSCE_420_550_51251_v010.json"")",CSCE 420,550,51251,4,600,100,2082,606,ok,,2026-03-11T01:44:16.429421,ok
v010,202611_CSCE_421_500_37723_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_421_500_37723_v010.md"", ""202611_CSCE_421_500_37723_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_421_500_37723_v010.json"", ""202611_CSCE_421_500_37723_v010.json"")",CSCE 421,500,37723,3,600,100,1452,555,ok,,2026-03-11T01:44:20.141383,ok
v010,202611_CSCE_430_200_51773_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_430_200_51773_v010.md"", ""202611_CSCE_430_200_51773_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_430_200_51773_v010.json"", ""202611_CSCE_430_200_51773_v010.json"")",CSCE 430,200,51773,10,600,100,5863,680,ok,,2026-03-11T01:44:26.281982,ok
v010,202611_CSCE_430_500_43067_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_430_500_43067_v010.md"", ""202611_CSCE_430_500_43067_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_430_500_43067_v010.json"", ""202611_CSCE_430_500_43067_v010.json"")",CSCE 430,500,43067,7,600,100,3800,629,ok,,2026-03-11T01:44:31.833726,ok
v010,202611_CSCE_431_500_37725_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_431_500_37725_v010.md"", ""202611_CSCE_431_500_37725_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_431_500_37725_v010.json"", ""202611_CSCE_431_500_37725_v010.json"")",CSCE 431,500,37725,9,600,100,5528,711,ok,,2026-03-11T01:44:43.991429,ok
v010,202611_CSCE_431_501_12372_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_431_501_12372_v010.md"", ""202611_CSCE_431_501_12372_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_431_501_12372_v010.json"", ""202611_CSCE_431_501_12372_v010.json"")",CSCE 431,501,12372,9,600,100,5528,711,ok,,2026-03-11T01:44:58.568227,ok
v010,202611_CSCE_431_502_39395_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_431_502_39395_v010.md"", ""202611_CSCE_431_502_39395_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_431_502_39395_v010.json"", ""202611_CSCE_431_502_39395_v010.json"")",CSCE 431,502,39395,9,600,100,5528,711,ok,,2026-03-11T01:45:04.310422,ok
v010,202611_CSCE_432_500_46556_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_432_500_46556_v010.md"", ""202611_CSCE_432_500_46556_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_432_500_46556_v010.json"", ""202611_CSCE_432_500_46556_v010.json"")",CSCE 432,500,46556,8,600,100,4330,633,ok,,2026-03-11T01:45:09.025809,ok
